[-1.18439039],[-0.86355381],[0.84434036],[0.20607512],[0.06613693],[-0.61229646],[-0.17518715]
[0.18015379],[-0.72254204],[0.80749281],[-0.31634929],[-0.39537401],[0.39013549],[0.14119322]
[-0.70467794],[-0.27987297],[0.84016432],[-0.95118596],[-0.47447537],[-0.51023214],[-1.00778]
[-0.9145116],[-0.56796331],[2.06493814],[0.8103404],[-0.84087192],[0.41579539],[-0.0536977]
[-0.44090463],[-1.55821554],[0.20548716],[-0.22330854],[-0.51663106],[-0.802452],[-0.28457912]
[-0.4689315],[-0.63510007],[1.29402892],[0.56137355],[-0.91952921],[0.46317909],[-0.17364069]
[0.37166374],[-0.52945051],[0.41901473],[-0.51708947],[-0.30098438],[-0.40936788],[-0.41701483]
[-0.27949588],[-1.05167984],[0.78584631],[-0.40319575],[-0.98486825],[0.03290421],[-0.75846417]
[0.10757201],[-0.59749886],[0.71239186],[-0.62583602],[-1.20046104],[0.26001928],[-1.06393764]
[3.77041841],[-0.65597023],[0.22221373],[3.19022446],[2.97911379],[1.286483],[1.49688163]
[-1.0038794],[-1.87440234],[0.58784562],[-0.81003031],[-0.66936139],[0.14925659],[-0.14203825]
[-0.02869677],[-1.51808423],[-0.90487859],[-1.94039454],[0.00208708],[0.37276431],[-0.34389638]
[0.79813423],[-0.36944868],[-0.6416595],[-0.1409149],[0.11442734],[-0.17775401],[0.53267675]
[0.39103171],[-0.72994596],[1.54399034],[0.99172512],[-0.66377033],[0.24283813],[0.6002213]
[-0.29614053],[-1.13467192],[0.33911982],[0.28694638],[-0.20657086],[-0.72413373],[-0.6660228]
[0.4310005],[-0.54672319],[-0.47793334],[-0.16439381],[-0.08921172],[-0.04672985],[0.24613167]
[0.70292044],[-1.01098001],[0.41874982],[0.00452704],[-0.25356689],[-0.52758278],[-0.55321697]
[0.78535738],[-1.34879348],[0.4737572],[0.04084464],[0.62790299],[0.48147439],[-0.30639939]
[0.34438023],[-1.10050647],[-0.30667199],[0.51409433],[0.31645913],[-0.25196902],[0.52311427]
[-0.68903287],[-0.45938902],[-0.61164794],[0.10599329],[0.59939717],[0.40484132],[-0.42309658]
[0.38970553],[-0.96195751],[-0.09491909],[-0.4170357],[0.08223593],[-0.59087376],[-0.96682542]
[-0.16572124],[-0.67139802],[-0.47851186],[-0.38733426],[-0.00126974],[0.28877835],[-0.53116364]
[0.64441693],[-0.66336612],[-0.39082827],[-0.40518938],[-0.21647101],[-0.25759395],[-0.46847816]
[0.14559059],[-0.87738649],[-0.24757297],[-0.38983547],[0.04403744],[0.35358575],[0.53453409]
[-0.55693967],[-0.8050336],[1.36033109],[0.11761962],[0.53581115],[-0.50713143],[-0.78926699]
[-0.74005859],[0.34931907],[-0.55582294],[-0.33805136],[0.13916666],[0.09979879],[-0.47064525]
[0.19776791],[-0.10231063],[-0.79532572],[0.3406256],[0.02375716],[-0.39404107],[-0.99536385]
[0.70011916],[-0.68830192],[-0.03105526],[0.47734829],[0.39776742],[0.18907671],[-0.20947586]
[0.8085492],[-0.72349962],[-0.50375051],[-1.12491081],[0.12316056],[-0.20318594],[-0.74790804]
[0.07245596],[-0.65790965],[-0.12614856],[-0.10409239],[0.32817725],[0.12119269],[-0.81639265]
[0.96823626],[-0.82554442],[-0.14943414],[0.40745936],[0.07702326],[-0.24118965],[0.62727175]
[0.08473835],[-0.51130939],[-1.03993638],[-0.28019229],[-0.14560927],[0.45174537],[-0.7920156]
[0.66059062],[0.0683892],[0.21104767],[0.95250062],[0.01942557],[-0.56799577],[1.22586498]
[-1.21334524],[0.11610827],[-0.47684447],[-0.1369707],[-0.01984564],[0.60387913],[-0.65957603]
[-0.06871694],[0.20986538],[0.08418618],[-0.23011091],[0.02912162],[-0.62026859],[-0.35000019]
[1.1689705],[-0.10010546],[0.6549],[0.49068782],[-0.28541358],[0.43940339],[0.42940003]
[0.15944277],[-0.13049549],[-0.26806261],[-0.49780071],[0.42236555],[-0.47960689],[-0.40058384]
[0.0650353],[-0.04086694],[-0.10627864],[0.80765472],[0.2473906],[0.1631232],[-0.97212975]
[0.52285031],[-0.00471093],[-0.51696171],[-0.14485579],[-0.05478057],[-0.40906272],[-0.06158094]
[-1.14722709],[0.75978378],[-0.58814409],[0.53390092],[-0.16133797],[0.51966975],[-0.53162944]
[-0.27853501],[1.15605024],[-0.15484338],[0.25891893],[-0.38220844],[-0.34750378],[-0.47044715]
[0.55225806],[1.4708401],[-0.63906185],[0.79131843],[-0.65287126],[0.38986295],[-0.31974094]
[0.09818747],[0.63927729],[-0.82118826],[-0.50413484],[-0.24544184],[-0.28316359],[-0.25116924]
[0.49237018],[-0.00279456],[-0.54233436],[-0.23625387],[0.31939403],[0.58209847],[0.42817387]
[1.21377921],[0.90402053],[-1.15031047],[0.67065239],[-0.77174322],[-0.03345622],[-0.74395877]
[-0.38076308],[1.39416278],[-0.86869001],[-0.71075051],[-0.36942967],[0.34861267],[0.3684351]
[-0.59223842],[0.68938359],[-0.3637743],[-0.05232402],[0.22587815],[-0.12243186],[-0.61696732]
[-0.96282363],[0.75628597],[0.63495945],[-0.1581675],[-0.73012758],[0.47041146],[0.56692489]
[-0.15862921],[1.05336038],[-0.34531624],[-0.48062274],[-0.57364127],[-0.36454404],[0.71059764]
[-1.20189885],[0.16549356],[-0.6209236],[-1.86419424],[-0.7304709],[0.45904537],[-0.65602083]
[1.28643289],[0.3231604],[0.42859745],[0.89777817],[-0.09948577],[-0.54597474],[-0.28093126]
[-0.25152419],[1.28585035],[0.28830251],[-0.26808934],[-1.2610219],[0.47953944],[-0.8010252]
[-0.78558427],[0.59569451],[1.13779444],[0.4779633],[-0.17214758],[-0.45193783],[-0.58159348]
[-0.7852672],[0.40811559],[-0.75577427],[-0.9360244],[-0.72461049],[0.41847878],[0.09509491]
[-0.25780412],[1.17110458],[0.06167417],[0.93400079],[-0.74808684],[-0.13384297],[-1.05197713]
[0.12486014],[0.94046866],[-1.06803215],[-0.96199668],[-0.18618556],[0.18746763],[0.299928]
[-0.57199858],[0.91653076],[-0.75726835],[0.3112585],[-0.22121489],[-0.1498329],[-0.42452694]
[-0.65834479],[1.26273952],[0.81794298],[0.63705291],[-0.60513602],[0.10587588],[-0.52490135]
[-0.24253246],[1.15140124],[-0.75490072],[-0.7693748],[0.30543409],[-0.1162104],[-0.17875623]
[-0.14454466],[0.92390203],[-0.69686129],[-0.21415382],[0.5483081],[0.11650004],[-1.04080132]
[0.57834249],[0.73806251],[1.05270299],[0.31129595],[1.13347051],[-0.23222479],[0.72615473]
[-0.49315563],[0.4266501],[-1.41051284],[0.3874779],[1.69988791],[0.3284232],[-0.82704555]
[0.35512566],[0.20619078],[0.48078355],[-0.29366409],[-0.9965684],[-0.32750433],[-0.23168996]
[0.37537843],[0.5809527],[-0.59183933],[0.71435086],[0.03244701],[0.40302989],[0.33523833]
[-0.9016293],[0.91700541],[-0.43312109],[0.02294334],[-0.22238874],[-0.27298582],[-0.7844951]
[0.55178949],[0.52861264],[-0.83288111],[-0.17064647],[-0.20494866],[0.22879961],[0.62971183]
[0.50289569],[0.15267364],[-1.04925008],[-0.56677047],[-0.14410572],[-0.31199336],[0.57616889]
[-1.17253845],[0.80670052],[0.17845915],[-0.31270594],[0.17228271],[0.19741123],[0.08663105]
[0.35044205],[0.90558199],[0.11012679],[0.0440464],[0.14861091],[-0.20201524],[0.63556935]
[-0.93513826],[0.70649108],[-0.13949343],[-0.05030829],[0.2781748],[0.3984202],[-0.41602332]
[-0.76096318],[0.65902655],[0.58315495],[-0.13891792],[-0.23053194],[-0.2232016],[-0.27571247]
[-0.80343329],[0.45266297],[-0.32225669],[-0.51744495],[-0.21298775],[0.32552956],[1.30642106]
[-1.1509352],[0.28090397],[0.20391901],[-0.9257531],[-0.32959346],[-0.31119793],[-0.96069907]
[-0.48762584],[0.53765005],[-0.29084866],[-0.22982661],[-0.34868205],[0.10498342],[0.18798297]
[0.55900236],[0.19399003],[-0.86979851],[-0.26493148],[0.18842878],[-0.22049078],[0.15427251]
[-0.82430729],[-0.09828113],[1.11896204],[0.14849605],[-0.13416374],[0.14803292],[-0.46453866]
[-0.51435299],[0.30165387],[-0.43577463],[0.39520223],[0.07780594],[0.01925886],[0.76951794]
[-0.31289869],[0.0982965],[0.3152421],[0.36335406],[-0.26011515],[0.15405171],[0.7334207]
[-0.61711875],[-0.27132327],[-0.0713889],[-0.65063947],[-0.62217395],[-0.22145337],[0.16049128]
[-0.2782662],[0.41369216],[0.10102814],[-0.36172362],[-0.21423284],[0.15805043],[0.4325374]
[-0.41055543],[0.08822435],[0.69636825],[-0.29330695],[-0.80017144],[-0.18811659],[-0.30650111]
[-1.09341739],[-0.83272621],[-0.41637166],[-1.20790742],[-0.31690674],[0.21158056],[0.31987239]
[0.63176886],[-0.96132084],[0.30041999],[0.48620367],[-0.00775369],[-0.091699],[-0.07960955]
[-0.56032244],[-0.4643948],[0.1862577],[-0.47229717],[0.02146633],[0.14188303],[0.00646723]
[-0.91607135],[-0.49741876],[0.61125426],[-0.15835832],[-0.21841444],[-0.13467888],[-0.56863576]
[-0.11866323],[-1.19704049],[0.61246322],[0.45763395],[-0.28291351],[0.03103533],[-0.16679519]
[-1.15765208],[-0.82747009],[0.49904373],[0.09108351],[-0.49140283],[-0.13847212],[0.31313275]
[0.02654912],[-0.69612828],[0.17816884],[-0.47795289],[-0.58320385],[0.11658913],[-0.43210026]
[-0.16467012],[-0.88381251],[0.49072534],[-0.23022236],[-0.19644953],[-0.12274407],[-0.05242437]
[-1.08419666],[-0.98079962],[0.38465208],[-0.86952879],[-0.51718651],[0.07332697],[0.15285142]
[1.02802308],[-0.76256597],[1.54468754],[1.79556524],[-0.2586642],[-0.05331979],[-0.59840583]
[-0.39167265],[-0.99960073],[0.65070071],[-0.66654307],[-0.47658694],[0.02060313],[1.09642606]
[2.001375],[-1.53634949],[-0.49514556],[-0.55610468],[0.23045331],[-0.04822986],[-0.51655777]
[0.95384141],[-0.29108179],[-0.15151259],[0.53071377],[-0.12920005],[-0.01634717],[0.06897236]
[-1.17390558],[-0.75021557],[-0.44897869],[-0.66521807],[0.08917595],[-0.03283573],[-0.03630134]
[-0.1540597],[-1.41743541],[0.83257301],[0.42539143],[-0.31094522],[0.0544413],[0.40521312]
[-0.22495319],[-0.99847743],[0.15181927],[-0.80872092],[-0.85680846],[-0.06131392],[-0.07275745]
[-0.36492113],[-0.98246869],[0.30346303],[0.44134309],[-0.02752151],[0.04978967],[0.07285379]
[0.76418314],[-1.51458788],[0.56276352],[-0.0140439],[-0.18399048],[-0.03461414],[-0.5788496]
[0.55078985],[-1.1383716],[-0.05926709],[0.56389996],[-0.20934186],[0.02229048],[0.1349551]
[-0.49962204],[-0.87210276],[0.44630371],[0.26868903],[0.13256901],[-0.05305129],[-0.03648515]
[-0.21641499],[-0.78422735],[-0.70348202],[-0.59403139],[0.469821],[0.01191656],[0.29666123]
[0.35037828],[-0.68784758],[-0.45616691],[-0.45451324],[-0.06920509],[-0.03705104],[-0.40693171]
[-1.06709718],[-0.76850812],[0.25484824],[-0.13813249],[0.18727034],[0.00813431],[-0.19303077]
[0.55507158],[-0.94492852],[-0.25418184],[-0.09798694],[-0.14954269],[-0.01946634],[-0.01800744]
[0.01737725],[-0.70524906],[-0.34596117],[-0.54094225],[0.28354541],[-0.00756265],[-0.67547587]
[-1.14955912],[-0.22767621],[0.5621186],[-0.02862939],[0.22378683],[-0.00786953],[0.10433198]
[-0.32931811],[-0.80128029],[-0.14893495],[-0.59606587],[-0.08159672],[-0.01254974],[-0.9969735]
[0.14812102],[-0.60543638],[-0.18611685],[0.1025016],[0.13245185],[-0.00660521],[-0.37936367]
[-0.11233073],[-0.71519052],[-0.33217713],[0.36035481],[0.17447995],[-0.02000174],[-0.50547388]
[0.26079865],[-1.04831932],[-0.34572139],[-0.30285171],[-0.2719451],[0.01706131],[0.02069159]
[1.30402942],[-0.72188395],[0.07929278],[0.44682527],[0.24618879],[-0.00420104],[-0.46270361]
[0.72896523],[-0.49509954],[-0.30032223],[0.00222849],[0.15218719],[0.0371678],[-0.17631664]
[1.04355409],[-0.73947079],[-0.43021327],[0.07081074],[0.32181639],[-0.00864541],[-0.69052298]
[-0.10993833],[-0.2222731],[0.11239444],[0.42288056],[-0.51494855],[0.03866453],[0.0930382]
[-1.12583155],[0.08875782],[-0.09083448],[0.11979442],[0.01203337],[-0.07718222],[0.29059669]
[0.30018677],[0.210891],[-0.14061471],[1.20221775],[-0.30223927],[0.06619531],[-0.55806918]
[0.59672931],[-0.14290837],[-0.31579499],[-0.41888585],[-0.02377202],[-0.07781098],[-0.82078649]
[-0.0552462],[0.34843308],[-0.17337187],[-0.04066274],[-0.12881258],[0.10193775],[-0.94034322]
[-0.23049775],[0.17526561],[0.27193117],[0.48065413],[0.00045676],[-0.03538331],[-0.36560494]
[0.50676173],[-0.28784614],[-0.62963642],[-0.32846068],[0.00766118],[0.06426092],[-0.37043149]
[0.14387405],[0.30959613],[-0.27804147],[0.53415049],[-0.19279631],[-0.05094538],[-0.03177149]
[0.83815932],[0.98131682],[-0.14192831],[1.15967837],[-0.05929258],[0.03022218],[-0.65873898]
[0.0568233],[0.59059399],[-1.10569398],[-0.7668054],[-0.08057537],[-0.09394176],[0.15399287]
[-0.20914108],[0.70363416],[-0.49492511],[0.7164922],[-0.32884738],[0.0915576],[-0.16632203]
[0.20180619],[0.58371535],[-1.24900343],[-0.49542839],[-0.53750896],[-0.15341091],[0.02155181]
[0.72878919],[1.08031068],[-0.99829271],[0.41012411],[0.26826755],[0.08933284],[-0.20580844]
[-0.11058847],[1.16659439],[-1.0714605],[-0.77251388],[0.02675913],[-0.12651029],[-0.47623676]
[-0.29319138],[0.76190338],[-0.19907444],[0.12874632],[-0.28065437],[0.00357009],[0.03869799]
[0.01502654],[0.84409236],[-0.32870591],[0.77442934],[0.0554366],[-0.16739445],[-0.25211314]
[-0.16804367],[0.83840072],[-0.3042764],[-0.36350738],[0.15624043],[0.0635016],[0.09916656]
[-0.58569978],[0.37901439],[-1.67795299],[-1.15370297],[-0.89983494],[-0.29499302],[-0.01778571]
[1.9359416],[1.14324248],[0.95257158],[2.15515049],[-0.01516535],[0.12016032],[-0.80574203]
[1.15624725],[1.08216859],[-0.00474971],[-1.15342353],[-0.38332088],[-0.35120643],[0.40113322]
[0.35785191],[0.87987862],[-0.12174692],[-0.37235896],[-0.405259],[0.17359336],[-0.08599808]
[-0.34238955],[1.05768108],[0.14650771],[1.20364577],[-0.03937559],[-0.35286461],[-0.20019664]
[-0.15247491],[0.92670287],[-0.3702898],[-0.20769777],[-0.06896666],[0.12014025],[-0.42243397]
[-0.44068098],[0.9868775],[-0.83972947],[-0.12325578],[-0.25297286],[-0.16061664],[-0.5004177]
[-1.02179578],[1.02117801],[-0.1273087],[-0.74450227],[0.21099625],[0.16594125],[-0.02360887]
[-0.55432468],[1.32002582],[0.22734511],[-0.0190317],[-0.25820765],[-0.16974086],[-0.077378]
[-0.63846793],[1.49412633],[-0.70428996],[0.03921333],[-0.14882147],[0.17139126],[-0.01179614]
[0.68162478],[0.95761202],[0.25490232],[0.22523698],[-0.07676332],[-0.33443319],[-0.82299072]
[-0.43906282],[0.56765109],[0.20560893],[-0.19918975],[-0.485854],[0.12665339],[-0.51249309]
[-0.8561908],[0.6157633],[0.54812763],[-0.22984748],[-0.43269436],[-0.16041496],[-0.01836851]
[0.55837441],[0.3879719],[-0.06895603],[0.1819835],[0.18507036],[0.35424083],[0.709447]
[-0.68562569],[0.77893319],[-0.35083606],[0.27659362],[-0.23100112],[-0.16086618],[0.05887086]
[-0.72753257],[1.01839475],[0.05596618],[0.23290715],[-0.57465842],[0.15320412],[-0.00561147]
[0.68480601],[0.64874706],[-0.49693623],[0.5317529],[0.07696524],[-0.320588],[-0.20868792]
[-0.61734633],[0.27248319],[-0.19664768],[-0.41229293],[-0.46447317],[0.20386375],[0.5515869]
[-0.88966465],[0.648398],[-0.0345001],[-1.13949744],[-0.16321214],[-0.13669871],[0.43778369]
[-0.61144267],[0.78271255],[0.68947151],[-0.06560491],[-0.35124312],[0.49416502],[0.17815746]
[-0.24780761],[0.64487821],[0.0782308],[-0.22146675],[0.1806313],[-0.23806665],[-0.46913911]
[-1.14341917],[0.70896919],[-0.21186296],[-0.40129543],[-0.45206272],[0.34424017],[-0.44599304]
[-0.85483701],[0.75794841],[0.91414135],[0.87300317],[-0.27042778],[-0.41135066],[0.3065517]
[-0.95100621],[0.49812381],[0.05568599],[-1.18989481],[0.09005014],[0.27430399],[-0.01035618]
[-0.4469153],[0.06263909],[-0.00280552],[-1.29115824],[-0.30618966],[-0.15072188],[-0.30723545]
[0.23955859],[0.00895387],[-0.33421996],[-0.88246412],[0.16644731],[0.17709108],[-0.02759708]
[-0.29653456],[0.21847232],[0.06669932],[-0.09195048],[-0.27547371],[-0.22665161],[0.12977718]
[-0.67456738],[0.58757199],[-0.23204317],[1.22274667],[-0.30457049],[0.09211996],[0.6551967]
[-1.09876664],[-0.2255162],[0.35920774],[-0.36743474],[0.17031324],[-0.34554792],[0.58287062]
[0.43305563],[-0.00835876],[0.28269936],[-0.34456605],[-0.31906411],[0.23191366],[-0.48142443]
[-0.45888753],[0.25130048],[0.00288636],[0.16051274],[-0.43184356],[-0.37811534],[0.00214877]
[-0.24980606],[-1.1743463],[0.41966056],[-0.89732464],[-0.39755535],[0.3194861],[-0.24967991]
[-0.38556813],[-0.97253525],[0.56055735],[-1.137949],[0.12190888],[-0.28829218],[0.42682137]
[-0.24296933],[-0.709579],[0.56800733],[0.52672146],[-0.47534583],[0.22621552],[-0.50836435]
[-0.55157655],[-0.37345045],[0.18484889],[-0.04291547],[0.06859972],[-0.3359902],[-0.23421794]
[-0.49846065],[-0.52703837],[0.37629381],[-0.54859302],[-0.18453711],[0.27666753],[-0.30242397]
[-1.13459153],[-1.00083513],[0.93648207],[0.02643522],[-0.02004051],[-0.48032676],[0.014756]
[-0.27965091],[-1.08075439],[0.60203392],[-0.41033946],[-0.0533903],[0.37805114],[0.54015777]
[-0.28522265],[-0.56262191],[-0.37252033],[-0.34421104],[-0.59468467],[-0.36930849],[-0.41355548]
[0.26216199],[-0.70740585],[1.22895164],[0.72100433],[-0.20030953],[0.52562091],[-0.43207754]
[-0.18893766],[-1.06576796],[-0.29490782],[-1.35706006],[-0.36068661],[0.0275953],[0.17076462]
[-0.62115563],[-0.42650841],[1.30529358],[1.92180036],[0.03475128],[0.06673062],[-1.20940177]
[-0.7747059],[-1.34435505],[-0.77615716],[-1.86279781],[0.32880082],[-0.51657793],[1.8423306]
[3.10510694],[-0.79212273],[-0.83510654],[0.80481698],[0.09172009],[-0.14191831],[-0.76814143]
[-0.50228271],[-0.25055361],[0.55278439],[0.56342318],[0.4155325],[-0.28372356],[-0.29427102]
[-0.48150696],[-1.27456807],[-0.50366009],[-1.279528],[-0.07783335],[0.18919341],[0.82488653]
[0.70644183],[-0.97436098],[-0.26305363],[0.75624214],[0.42706036],[-0.33100143],[-0.20035592]
[-0.58156876],[-1.35969842],[1.30812519],[-0.08152619],[-0.01966216],[0.53857187],[0.62049669]
[0.27306475],[-1.09118835],[0.01797301],[0.00281923],[-0.23778703],[-0.27301236],[0.25271534]
[0.34656923],[-1.116863],[0.20796893],[-0.35517407],[-0.10087553],[0.45542528],[-0.47000694]
[-0.09756665],[-1.39601631],[0.02994319],[-0.16080874],[0.167705],[-0.50292493],[0.00521971]
[-0.65204356],[-0.59556936],[0.04838257],[0.19814048],[-0.32829272],[0.18865805],[0.47919312]
[0.52515215],[-0.22033642],[-0.30230265],[0.3692156],[-0.00159942],[-0.48794215],[-0.00763985]
[-0.23944024],[-1.02739898],[-0.86921327],[-1.0042167],[0.29534032],[0.40889937],[-0.29738633]
[-0.77532806],[-0.54095012],[0.41969844],[0.20538221],[-0.07122885],[-0.29966852],[-0.44389925]
[0.51009805],[-0.83255115],[-0.70463176],[-0.61294676],[0.31999223],[0.3152597],[-0.3521088]
[0.16400064],[-1.04741104],[0.47040711],[-0.20649862],[-0.16507639],[-0.26503028],[-0.28047989]
[-1.02023116],[-0.39611725],[0.87087188],[0.04874462],[-0.28272548],[0.56162196],[-0.39806846]
[0.02188711],[-0.52998671],[-1.08508029],[-0.46943198],[0.35097688],[-0.70108865],[-0.93902852]
[-0.11987238],[-0.61971474],[0.65057571],[0.84612151],[-0.03632175],[0.1442997],[-0.50656829]
[-0.08547697],[-1.03478701],[-0.50033417],[-0.57737356],[0.03552418],[-0.33584381],[-0.2141554]
[0.67533581],[-0.7931706],[-0.67433884],[0.15955539],[-0.04064901],[0.3458153],[0.26505085]
[0.41879893],[-0.53268449],[-0.53231798],[-0.00839043],[-0.29984348],[-0.14113292],[-0.81826859]
[1.61550663],[-0.54255408],[-0.30595696],[0.70251038],[-0.06149647],[0.35681498],[-0.28436648]
[-0.42576034],[-0.64237165],[0.4357909],[0.23539301],[-0.12996546],[-0.39417409],[-0.20029373]
[0.0642545],[-0.24629038],[-0.89758687],[-0.11846203],[0.12838029],[0.65221607],[-0.17715659]
[-0.61659875],[0.0446611],[0.23071683],[0.81849823],[-0.27904558],[-0.29557038],[-0.05680141]
[-0.07745904],[-0.2322823],[0.47035209],[0.20061455],[0.2074345],[1.13622703],[-0.27443346]
[0.4065755],[0.02222487],[-0.61703369],[-0.62239602],[-0.2664799],[-0.26458047],[-0.62645054]
[0.15423463],[0.35883978],[-0.1547209],[0.17882682],[-0.20379594],[0.66687073],[-0.8357367]
[-0.34392282],[-0.29100872],[-0.28474267],[-0.12386639],[0.32271565],[-0.54436449],[0.34801379]
[0.13480832],[-0.00217767],[-0.28359357],[0.08274681],[0.0842185],[0.46060785],[-0.58872939]
[0.33098807],[0.42521737],[0.05542384],[0.91171341],[-0.00290694],[-0.29061592],[0.4819673]
[-0.37333199],[0.44085649],[-0.84620778],[0.0025667],[0.09171633],[0.74667827],[0.07247976]
[0.47706182],[0.56029351],[-0.57039773],[0.65282663],[0.15772191],[-0.11991475],[-0.07097845]
[-0.20348792],[0.59412865],[-0.32212992],[0.64420394],[0.11413291],[0.59995985],[-0.56954578]
[0.00510487],[0.65350014],[-0.53400464],[-0.0087283],[-0.12241262],[-0.34454059],[-0.22984754]
[0.84896885],[1.32558961],[-1.16078524],[0.15421297],[-0.12790788],[0.63755896],[-0.51159143]
[0.20547175],[0.90405832],[-0.66029597],[-0.10363941],[0.18431466],[-0.70516435],[0.11431984]
[-0.5323487],[0.3745138],[-0.33665179],[0.12649143],[0.2270577],[0.35712838],[0.17670988]
[-0.47211166],[0.4954029],[-0.29661565],[-0.08560239],[0.03280653],[-0.67453574],[-0.1704942]
[0.65260487],[0.66296078],[0.10212759],[0.14179732],[0.95919411],[0.71214892],[0.86899524]
[0.61082372],[-0.05052473],[-1.13228226],[-1.95583236],[0.38702013],[-1.58019306],[1.35077747]
[0.35323185],[0.76480177],[-1.05265292],[-1.54260912],[0.08373894],[-1.10804667],[1.60410926]
[-0.77805374],[2.13695429],[2.22946529],[2.96982233],[-0.03220199],[-1.60977282],[-0.06732825]
[-0.65732486],[-0.01925495],[-0.07807665],[-0.21416069],[0.27980618],[0.96393122],[0.6529477]
[1.03111091],[0.74056747],[-0.92026949],[0.27393987],[0.20977299],[-0.93061145],[-0.17905109]
[-0.25692976],[1.02792534],[-0.34017373],[-1.07353762],[-0.34062334],[0.77602497],[-0.1976006]
[-0.9625364],[1.03144162],[-0.34872049],[-0.46405606],[-0.05945535],[-0.14773124],[-0.66611213]
[-0.31800298],[1.27603715],[0.21402232],[1.55385231],[-0.12515595],[0.49619652],[0.37885714]
[-0.82423019],[1.4470193],[-0.37926799],[-0.00932309],[-0.04468629],[-1.06687269],[-0.40169604]
[0.13407671],[0.80808497],[-0.42201298],[0.03912697],[-0.10713917],[0.69768439],[-0.06272465]
[-0.05833078],[0.38991721],[0.26131721],[-0.54758187],[0.08820697],[-0.70563441],[0.34304303]
[-0.94164474],[0.79705554],[0.06374831],[-0.10028265],[-0.53835063],[0.66052251],[-0.76319708]
[-0.04559028],[0.55272359],[0.03736266],[-0.04721509],[-0.46262208],[-0.48515074],[0.42558139]
[-0.29533654],[0.71287184],[0.72709253],[1.10631122],[-0.12082237],[0.43486376],[0.4059917]
[-0.16120134],[1.03774587],[-0.2253541],[-0.18780507],[-0.43718506],[-0.94600255],[0.47961189]
[0.70608222],[0.62595586],[-0.6087317],[0.34938851],[-0.48223027],[0.57244202],[-0.31864776]
[-0.14283919],[0.03875543],[-0.00747822],[-0.14463213],[0.19954941],[-0.65228645],[0.26512075]
[-0.2983697],[0.34563462],[-0.54610654],[-0.58305655],[-0.38860837],[1.08689475],[0.9843797]
[-0.48823293],[0.78511383],[-0.00370751],[-0.8265795],[-0.44894617],[-1.07722425],[0.02795997]
[-0.9123469],[0.51080479],[1.20797676],[-0.69302357],[-0.43606547],[0.47033876],[0.25579025]
[-0.55714416],[0.78685255],[-0.44171171],[0.15440164],[0.20435891],[-0.5782308],[-0.75604911]
[-0.84343873],[0.98048134],[0.35666983],[0.02623505],[0.16928763],[1.10544561],[0.3617992]
[-1.09370039],[0.84621343],[0.27628464],[0.43058597],[-0.88827965],[-0.85817766],[0.8378741]
[-1.01047571],[0.29767168],[0.15201203],[-0.99149086],[-0.36227976],[0.73487283],[0.43242229]
[0.03922761],[0.30219944],[0.05583715],[-1.01125127],[-0.25450613],[-0.67118249],[-0.4433535]
[0.66778604],[-0.16665596],[-0.33571768],[-0.60295349],[-0.22150882],[0.31207655],[-0.09156322]
[-0.58526975],[-0.15539282],[0.63738324],[-0.07570851],[0.17598996],[-0.67420797],[-0.32482109]
[-1.08614559],[0.37373089],[-0.49519773],[-0.04987255],[0.53680848],[0.14352615],[1.07842186]
[-0.3170419],[-0.13406296],[0.27385912],[0.23472022],[0.16779907],[-0.29800634],[-0.49120928]
[0.03071528],[-0.04475409],[0.40208069],[0.43466855],[-0.20561114],[1.0980554],[0.14298587]
[-1.11883071],[0.26877824],[0.00849874],[-1.58870209],[-0.0817261],[-0.65916987],[-0.32034697]
[-0.34476258],[-0.29754217],[0.36524797],[-0.55462547],[0.02043261],[0.99769224],[-0.22663596]
[-0.63642382],[-1.11132992],[0.2233678],[-0.64323125],[-0.49437146],[-1.01505755],[0.20812722]
[0.09950036],[-0.91964339],[0.60997304],[0.79520761],[0.00306145],[-0.09256679],[0.26083437]
[0.09644771],[-0.25525686],[0.23896151],[-0.06434965],[0.07741282],[-0.56636072],[-0.30044678]
[-0.59164918],[-0.9622836],[0.47588795],[-1.47625246],[0.46245955],[0.93567002],[0.03888876]
[0.08029615],[-1.05729422],[0.80456687],[0.06831997],[-0.03677885],[-0.51021605],[-0.34885744]
[-0.52551153],[-1.02660226],[1.22661991],[0.141969],[0.09504636],[0.89040555],[0.45090068]
[-0.69983141],[-0.63386554],[0.38864295],[-1.10777743],[-0.08481411],[-0.50279157],[-0.85899727]
[0.78444976],[-0.92907546],[0.41669617],[0.52633622],[-0.46272829],[1.02654754],[-0.550002]
[-0.76138897],[-0.80064389],[0.42440637],[-0.58893268],[-1.1741112],[0.0603711],[-0.89560827]
[-0.51483091],[-0.76260147],[0.95761076],[0.84804905],[0.55136491],[0.31025755],[-0.73492789]
[-0.12560452],[-2.01639927],[-0.59217845],[-1.98101348],[0.89848351],[-0.96054115],[2.50999343]
[1.5569583],[-0.42717612],[-0.13780928],[-0.11979991],[0.43712225],[0.05700494],[-0.43687473]
[0.18328335],[-0.25746484],[-0.41134255],[0.70407057],[1.5608464],[-0.70192665],[0.26577897]
[3.30510141],[-1.87815683],[-0.23133961],[2.23128646],[1.4428939],[1.20458451],[1.64928591]
